case_id,date,time,district,station,crime_category,status,latitude,longitude,victim_age,victim_gender,modus_operandi,suspect_count,estimated_loss_inr
KSP-2026-008603,2025-12-13,00:35,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Burglary,Under Investigation,18.239922,74.383553,25,Female,Targeted elderly victim on street,3,443224
KSP-2026-008604,2023-10-20,08:59,Vijayapura,Vijayapura Police Station 1,Assault,Charge Sheet Filed,15.642484,76.649771,40,Male,Cyber extortion using fake social media profile,2,0
KSP-2026-008605,2024-03-03,02:45,Ballari,Ballari Police Station 3,Extortion,Closed,14.036543,76.790805,24,Female,Entered through back window at night,3,0
KSP-2026-008606,2025-07-04,03:08,Shivamogga,Shivamogga Police Station 5,Narcotics,Closed,14.02483,76.292384,50,Other,Stolen vehicle used for getaway,2,0
KSP-2026-008607,2024-11-24,04:00,Bengaluru Urban,Bengaluru Urban Police Station 4,Public Nuisance,Charge Sheet Filed,16.419883,77.034237,68,Other,Entered through back window at night,0,0
KSP-2026-008608,2025-01-30,22:24,Davanagere,Davanagere Police Station 2,Fraud,Under Investigation,11.964672,76.557349,79,Other,Used phishing link via SMS,1,30924
KSP-2026-008609,2023-09-18,03:03,Ballari,Ballari Police Station 3,Burglary,Under Investigation,14.437936,74.608006,49,Male,Cyber extortion using fake social media profile,0,447563
KSP-2026-008610,2023-12-24,10:04,Belagavi,Belagavi Police Station 5,Theft,Cold Case,15.435447,75.084494,37,Male,Targeted elderly victim on street,3,236980
KSP-2026-008611,2023-01-24,00:56,Belagavi,Belagavi Police Station 5,Fraud,Charge Sheet Filed,17.056273,74.421498,57,Other,Group of 3 suspects on motorcycle,1,307466
KSP-2026-008612,2024-09-08,21:53,Shivamogga,Shivamogga Police Station 4,Theft,Under Investigation,17.292704,77.364459,21,Other,Stolen vehicle used for getaway,3,54319
KSP-2026-008613,2023-06-24,12:38,Davanagere,Davanagere Police Station 5,Narcotics,Under Investigation,17.23938,76.700475,59,Other,Financial fraud promising high returns,3,0
KSP-2026-008614,2024-10-10,04:40,Mysuru,Mysuru Police Station 4,Narcotics,Open,14.475523,74.686828,67,Male,Group of 3 suspects on motorcycle,3,0
KSP-2026-008615,2023-02-24,08:34,Kalaburagi,Kalaburagi Police Station 3,Theft,Under Investigation,13.600167,76.14969,65,Female,Used phishing link via SMS,0,440765
KSP-2026-008616,2023-06-09,16:51,Mysuru,Mysuru Police Station 3,Extortion,Open,12.45564,75.75906,19,Female,Cyber extortion using fake social media profile,1,0
KSP-2026-008617,2024-08-12,19:38,Hubballi-Dharwad,Hubballi-Dharwad Police Station 1,Homicide,Open,15.632983,77.377256,33,Female,Targeted elderly victim on street,1,0
KSP-2026-008618,2024-12-27,18:01,Kalaburagi,Kalaburagi Police Station 4,Kidnapping,Cold Case,18.325062,74.774521,48,Female,Financial fraud promising high returns,2,0
KSP-2026-008619,2025-11-30,22:15,Shivamogga,Shivamogga Police Station 4,Fraud,Closed,15.622377,75.238448,77,Male,Targeted elderly victim on street,1,275023
KSP-2026-008620,2024-10-20,07:16,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Cyber Crime,Under Investigation,12.700072,78.16641,62,Other,Financial fraud promising high returns,0,86575
KSP-2026-008621,2024-01-30,12:21,Bengaluru Urban,Bengaluru Urban Police Station 5,Cyber Crime,Under Investigation,15.342613,74.420182,34,Female,Financial fraud promising high returns,2,295044
KSP-2026-008622,2025-08-06,18:20,Belagavi,Belagavi Police Station 4,Homicide,Under Investigation,16.933106,74.832023,59,Female,Used phishing link via SMS,0,0
KSP-2026-008623,2025-07-20,12:42,Shivamogga,Shivamogga Police Station 3,Narcotics,Open,12.699216,74.135143,38,Male,Financial fraud promising high returns,1,0
KSP-2026-008624,2024-03-17,02:19,Belagavi,Belagavi Police Station 3,Public Nuisance,Open,14.312975,74.066154,79,Female,Stolen vehicle used for getaway,0,0
KSP-2026-008625,2024-06-02,20:05,Belagavi,Belagavi Police Station 5,Narcotics,Closed,14.830314,74.285622,73,Female,Group of 3 suspects on motorcycle,0,0
KSP-2026-008626,2025-03-13,11:40,Bengaluru Urban,Bengaluru Urban Police Station 5,Public Nuisance,Cold Case,12.381072,77.874742,52,Male,Cyber extortion using fake social media profile,2,0
KSP-2026-008627,2024-10-17,22:28,Belagavi,Belagavi Police Station 4,Extortion,Cold Case,16.240865,76.113374,77,Other,Targeted elderly victim on street,1,0
KSP-2026-008628,2024-01-10,04:35,Shivamogga,Shivamogga Police Station 2,Cyber Crime,Charge Sheet Filed,14.284564,77.43058,24,Female,Financial fraud promising high returns,0,495456
KSP-2026-008629,2025-08-09,04:53,Mysuru,Mysuru Police Station 4,Theft,Open,17.808375,77.534012,26,Female,Group of 3 suspects on motorcycle,2,344027
KSP-2026-008630,2023-06-17,08:02,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Kidnapping,Open,14.629204,74.339305,66,Male,Entered through back window at night,3,0
KSP-2026-008631,2023-12-31,22:01,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Narcotics,Closed,14.381634,75.928787,34,Male,Group of 3 suspects on motorcycle,0,0
KSP-2026-008632,2025-07-22,03:35,Belagavi,Belagavi Police Station 2,Assault,Closed,12.835583,77.412776,80,Female,Group of 3 suspects on motorcycle,1,0
KSP-2026-008633,2023-05-27,18:13,Ballari,Ballari Police Station 1,Cyber Crime,Open,12.182169,75.849539,33,Male,Cyber extortion using fake social media profile,0,156080
KSP-2026-008634,2025-08-04,01:07,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Extortion,Charge Sheet Filed,18.08338,77.874761,40,Male,Financial fraud promising high returns,0,0
KSP-2026-008635,2024-06-04,01:30,Vijayapura,Vijayapura Police Station 5,Narcotics,Cold Case,16.175529,75.642963,52,Female,Targeted elderly victim on street,0,0
KSP-2026-008636,2025-01-26,19:22,Mangaluru,Mangaluru Police Station 3,Fraud,Cold Case,15.211486,75.780641,66,Male,Cyber extortion using fake social media profile,2,149642
KSP-2026-008637,2025-01-03,05:23,Kalaburagi,Kalaburagi Police Station 3,Assault,Under Investigation,13.334414,77.118204,64,Male,Stolen vehicle used for getaway,1,0
KSP-2026-008638,2024-04-01,09:13,Davanagere,Davanagere Police Station 1,Extortion,Charge Sheet Filed,14.048598,74.526285,36,Female,Targeted elderly victim on street,2,0
KSP-2026-008639,2025-07-04,14:09,Mysuru,Mysuru Police Station 2,Fraud,Under Investigation,13.291582,75.44809,34,Other,Entered through back window at night,0,284625
KSP-2026-008640,2025-06-15,01:01,Kalaburagi,Kalaburagi Police Station 3,Theft,Open,18.292454,76.992372,64,Other,Group of 3 suspects on motorcycle,0,479772
KSP-2026-008641,2025-09-25,22:47,Mysuru,Mysuru Police Station 5,Extortion,Closed,18.370127,74.283892,66,Male,Stolen vehicle used for getaway,2,0
KSP-2026-008642,2023-06-05,01:52,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Burglary,Cold Case,14.964511,77.042044,33,Other,Financial fraud promising high returns,3,81780
KSP-2026-008643,2025-06-30,04:27,Vijayapura,Vijayapura Police Station 5,Extortion,Closed,14.524142,75.789531,27,Male,Targeted elderly victim on street,1,0
KSP-2026-008644,2024-01-22,17:13,Davanagere,Davanagere Police Station 2,Burglary,Charge Sheet Filed,17.221718,75.860351,30,Other,Used phishing link via SMS,1,33345
KSP-2026-008645,2025-12-24,00:16,Hubballi-Dharwad,Hubballi-Dharwad Police Station 1,Narcotics,Charge Sheet Filed,14.865387,78.008335,55,Male,Stolen vehicle used for getaway,2,0
KSP-2026-008646,2024-09-30,18:22,Kalaburagi,Kalaburagi Police Station 4,Cyber Crime,Cold Case,11.754994,78.46515,51,Male,Entered through back window at night,3,204340
KSP-2026-008647,2025-04-28,17:37,Vijayapura,Vijayapura Police Station 3,Extortion,Closed,13.312706,74.030797,39,Other,Entered through back window at night,3,0
KSP-2026-008648,2023-06-19,21:24,Shivamogga,Shivamogga Police Station 2,Public Nuisance,Charge Sheet Filed,15.306801,74.403386,67,Female,Cyber extortion using fake social media profile,3,0
KSP-2026-008649,2024-03-20,04:54,Mangaluru,Mangaluru Police Station 3,Narcotics,Closed,15.482015,77.307547,77,Female,Stolen vehicle used for getaway,0,0
KSP-2026-008650,2025-07-01,04:43,Kalaburagi,Kalaburagi Police Station 3,Homicide,Charge Sheet Filed,14.616818,75.743298,63,Other,Cyber extortion using fake social media profile,0,0
KSP-2026-008651,2023-10-02,22:09,Ballari,Ballari Police Station 3,Theft,Charge Sheet Filed,12.091839,74.915094,31,Female,Stolen vehicle used for getaway,1,81769
KSP-2026-008652,2024-08-04,20:39,Belagavi,Belagavi Police Station 5,Fraud,Open,15.208594,75.729882,24,Male,Targeted elderly victim on street,2,477011
KSP-2026-008653,2024-03-21,07:35,Ballari,Ballari Police Station 4,Fraud,Open,17.38106,78.384761,35,Male,Used phishing link via SMS,1,364248
KSP-2026-008654,2025-06-01,21:17,Belagavi,Belagavi Police Station 1,Burglary,Closed,15.469636,74.261043,40,Other,Cyber extortion using fake social media profile,0,363198
KSP-2026-008655,2024-06-05,23:58,Bengaluru Urban,Bengaluru Urban Police Station 5,Burglary,Closed,17.693741,76.238267,48,Female,Stolen vehicle used for getaway,2,49428
KSP-2026-008656,2023-08-06,01:10,Kalaburagi,Kalaburagi Police Station 4,Extortion,Open,18.075471,75.111902,29,Other,Financial fraud promising high returns,0,0
KSP-2026-008657,2025-12-21,13:20,Bengaluru Urban,Bengaluru Urban Police Station 2,Assault,Open,14.468981,77.40556,18,Female,Cyber extortion using fake social media profile,3,0
KSP-2026-008658,2024-07-13,12:10,Davanagere,Davanagere Police Station 5,Burglary,Charge Sheet Filed,12.424416,76.901968,19,Female,Stolen vehicle used for getaway,1,12123
KSP-2026-008659,2024-08-19,00:31,Davanagere,Davanagere Police Station 4,Cyber Crime,Closed,16.719652,75.966895,20,Male,Used phishing link via SMS,3,407478
KSP-2026-008660,2025-08-06,18:26,Davanagere,Davanagere Police Station 1,Homicide,Open,12.406908,78.423566,45,Other,Cyber extortion using fake social media profile,1,0
KSP-2026-008661,2023-04-30,17:39,Mysuru,Mysuru Police Station 5,Public Nuisance,Open,13.196937,76.529373,80,Female,Financial fraud promising high returns,0,0
KSP-2026-008662,2025-11-09,19:07,Kalaburagi,Kalaburagi Police Station 3,Narcotics,Charge Sheet Filed,17.761844,77.796699,53,Male,Financial fraud promising high returns,2,0
KSP-2026-008663,2024-02-17,11:38,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Extortion,Under Investigation,13.611703,76.974384,44,Other,Cyber extortion using fake social media profile,2,0
KSP-2026-008664,2023-10-31,09:17,Mysuru,Mysuru Police Station 4,Theft,Cold Case,17.64196,76.126297,71,Female,Group of 3 suspects on motorcycle,1,378106
KSP-2026-008665,2025-02-04,09:11,Shivamogga,Shivamogga Police Station 1,Theft,Open,14.121188,78.34692,43,Other,Stolen vehicle used for getaway,3,210336
KSP-2026-008666,2025-09-20,02:38,Mangaluru,Mangaluru Police Station 5,Homicide,Charge Sheet Filed,15.044857,75.961694,63,Other,Group of 3 suspects on motorcycle,1,0
KSP-2026-008667,2025-06-19,11:22,Davanagere,Davanagere Police Station 5,Assault,Cold Case,12.740477,77.337258,19,Other,Stolen vehicle used for getaway,2,0
KSP-2026-008668,2023-12-31,06:44,Bengaluru Urban,Bengaluru Urban Police Station 4,Theft,Charge Sheet Filed,12.737916,75.531593,66,Female,Entered through back window at night,0,388289
KSP-2026-008669,2023-12-10,22:05,Belagavi,Belagavi Police Station 5,Fraud,Closed,12.267122,74.504638,22,Female,Stolen vehicle used for getaway,2,48436
KSP-2026-008670,2025-12-31,01:48,Bengaluru Urban,Bengaluru Urban Police Station 3,Cyber Crime,Cold Case,17.789469,76.644949,80,Male,Cyber extortion using fake social media profile,3,281412
KSP-2026-008671,2025-10-11,11:56,Davanagere,Davanagere Police Station 3,Cyber Crime,Open,18.07886,74.463909,80,Other,Entered through back window at night,2,47193
KSP-2026-008672,2024-11-22,05:56,Ballari,Ballari Police Station 2,Assault,Open,16.915732,77.624048,45,Other,Cyber extortion using fake social media profile,1,0
KSP-2026-008673,2024-01-05,11:08,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Assault,Cold Case,14.747768,75.927937,64,Male,Entered through back window at night,2,0
KSP-2026-008674,2023-03-13,01:01,Davanagere,Davanagere Police Station 5,Narcotics,Closed,14.641016,78.07734,51,Female,Stolen vehicle used for getaway,1,0
KSP-2026-008675,2023-02-04,08:14,Vijayapura,Vijayapura Police Station 2,Burglary,Cold Case,16.252481,75.396089,55,Female,Cyber extortion using fake social media profile,2,204169
KSP-2026-008676,2024-08-29,02:42,Mysuru,Mysuru Police Station 3,Public Nuisance,Charge Sheet Filed,17.166886,74.700962,58,Male,Stolen vehicle used for getaway,2,0
KSP-2026-008677,2023-05-24,19:43,Shivamogga,Shivamogga Police Station 2,Kidnapping,Charge Sheet Filed,17.159024,74.407373,80,Female,Financial fraud promising high returns,0,0
KSP-2026-008678,2024-01-02,21:38,Mysuru,Mysuru Police Station 4,Kidnapping,Closed,18.178903,75.574019,43,Male,Entered through back window at night,3,0
KSP-2026-008679,2023-03-30,04:41,Mangaluru,Mangaluru Police Station 5,Homicide,Charge Sheet Filed,11.719484,75.517274,62,Other,Used phishing link via SMS,1,0
KSP-2026-008680,2023-04-30,13:08,Ballari,Ballari Police Station 3,Kidnapping,Cold Case,18.195519,76.328008,43,Male,Group of 3 suspects on motorcycle,2,0
KSP-2026-008681,2025-06-06,00:36,Vijayapura,Vijayapura Police Station 4,Fraud,Cold Case,17.184646,76.356489,62,Male,Targeted elderly victim on street,2,131236
KSP-2026-008682,2023-08-12,16:14,Ballari,Ballari Police Station 5,Extortion,Charge Sheet Filed,18.361699,78.034132,79,Female,Used phishing link via SMS,1,0
KSP-2026-008683,2025-09-18,12:15,Mysuru,Mysuru Police Station 5,Burglary,Closed,12.598979,75.48946,25,Other,Group of 3 suspects on motorcycle,3,55738
KSP-2026-008684,2024-06-10,23:58,Kalaburagi,Kalaburagi Police Station 4,Burglary,Open,12.486722,75.491328,21,Other,Cyber extortion using fake social media profile,3,145674
KSP-2026-008685,2025-08-13,13:51,Shivamogga,Shivamogga Police Station 3,Fraud,Under Investigation,18.037561,77.979036,20,Male,Financial fraud promising high returns,0,415691
KSP-2026-008686,2025-10-15,21:47,Hubballi-Dharwad,Hubballi-Dharwad Police Station 3,Homicide,Charge Sheet Filed,13.078192,74.912063,30,Other,Entered through back window at night,0,0
KSP-2026-008687,2024-05-27,20:47,Belagavi,Belagavi Police Station 4,Fraud,Open,18.117067,74.422619,48,Male,Cyber extortion using fake social media profile,3,45196
KSP-2026-008688,2024-06-11,11:02,Kalaburagi,Kalaburagi Police Station 5,Theft,Cold Case,15.787426,76.896343,69,Other,Group of 3 suspects on motorcycle,3,262436
KSP-2026-008689,2023-09-22,16:25,Shivamogga,Shivamogga Police Station 4,Extortion,Charge Sheet Filed,17.00062,75.127363,28,Other,Entered through back window at night,2,0
KSP-2026-008690,2024-01-28,13:56,Bengaluru Urban,Bengaluru Urban Police Station 1,Theft,Cold Case,13.119979,74.94168,58,Other,Used phishing link via SMS,1,277369
KSP-2026-008691,2024-12-17,02:52,Ballari,Ballari Police Station 5,Public Nuisance,Under Investigation,16.607556,74.499553,40,Female,Entered through back window at night,0,0
KSP-2026-008692,2023-02-10,04:48,Mysuru,Mysuru Police Station 4,Homicide,Under Investigation,12.315744,77.025492,41,Male,Group of 3 suspects on motorcycle,1,0
KSP-2026-008693,2023-01-05,22:27,Ballari,Ballari Police Station 4,Fraud,Open,17.330452,77.938978,69,Female,Group of 3 suspects on motorcycle,0,52609
KSP-2026-008694,2023-12-15,21:08,Vijayapura,Vijayapura Police Station 1,Assault,Cold Case,17.250043,78.037,26,Female,Entered through back window at night,0,0
KSP-2026-008695,2024-02-28,17:54,Hubballi-Dharwad,Hubballi-Dharwad Police Station 3,Theft,Under Investigation,15.750813,74.203516,76,Male,Targeted elderly victim on street,3,141985
KSP-2026-008696,2025-05-17,15:54,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Extortion,Under Investigation,16.183337,74.667186,29,Female,Used phishing link via SMS,0,0
KSP-2026-008697,2024-03-05,17:28,Kalaburagi,Kalaburagi Police Station 3,Theft,Closed,12.060266,74.924122,70,Male,Cyber extortion using fake social media profile,0,258362
KSP-2026-008698,2025-01-15,09:55,Kalaburagi,Kalaburagi Police Station 1,Narcotics,Closed,16.359828,76.255797,27,Male,Entered through back window at night,3,0
KSP-2026-008699,2025-07-22,12:51,Ballari,Ballari Police Station 4,Extortion,Cold Case,17.286694,77.336977,36,Other,Targeted elderly victim on street,2,0
KSP-2026-008700,2025-06-08,01:08,Hubballi-Dharwad,Hubballi-Dharwad Police Station 1,Burglary,Cold Case,14.273928,75.833564,18,Female,Group of 3 suspects on motorcycle,3,128631
KSP-2026-008701,2023-05-12,20:45,Belagavi,Belagavi Police Station 2,Kidnapping,Closed,13.13535,75.108688,21,Other,Entered through back window at night,2,0
KSP-2026-008702,2024-04-21,15:52,Mangaluru,Mangaluru Police Station 4,Kidnapping,Under Investigation,17.533197,76.433016,55,Female,Used phishing link via SMS,2,0
KSP-2026-008703,2023-04-11,00:33,Davanagere,Davanagere Police Station 3,Cyber Crime,Under Investigation,17.58167,78.045848,19,Other,Targeted elderly victim on street,2,340335
KSP-2026-008704,2023-10-03,21:27,Vijayapura,Vijayapura Police Station 3,Narcotics,Charge Sheet Filed,13.748398,76.344198,75,Other,Stolen vehicle used for getaway,3,0
KSP-2026-008705,2023-08-24,08:27,Bengaluru Urban,Bengaluru Urban Police Station 5,Burglary,Open,12.598279,77.878275,52,Female,Group of 3 suspects on motorcycle,3,434467
KSP-2026-008706,2025-04-10,20:40,Vijayapura,Vijayapura Police Station 1,Theft,Cold Case,13.840462,76.004507,49,Other,Used phishing link via SMS,2,161478
KSP-2026-008707,2025-08-04,12:01,Shivamogga,Shivamogga Police Station 5,Kidnapping,Cold Case,13.026489,75.595032,33,Other,Cyber extortion using fake social media profile,3,0
KSP-2026-008708,2023-03-15,05:03,Mangaluru,Mangaluru Police Station 4,Cyber Crime,Cold Case,12.674437,76.349365,72,Female,Group of 3 suspects on motorcycle,3,15361
KSP-2026-008709,2023-11-17,08:48,Bengaluru Urban,Bengaluru Urban Police Station 2,Fraud,Cold Case,17.323171,77.608031,57,Other,Entered through back window at night,3,149671
KSP-2026-008710,2024-04-02,16:01,Davanagere,Davanagere Police Station 3,Cyber Crime,Open,16.124251,74.756037,55,Other,Entered through back window at night,1,430081
KSP-2026-008711,2023-05-14,21:04,Bengaluru Urban,Bengaluru Urban Police Station 1,Extortion,Cold Case,14.017299,76.929877,64,Male,Targeted elderly victim on street,0,0
KSP-2026-008712,2023-08-23,04:07,Bengaluru Urban,Bengaluru Urban Police Station 3,Cyber Crime,Closed,12.582351,76.290755,32,Female,Targeted elderly victim on street,3,355444
KSP-2026-008713,2025-03-18,14:51,Mysuru,Mysuru Police Station 2,Public Nuisance,Cold Case,15.632372,77.089337,64,Male,Targeted elderly victim on street,2,0
